horizon,fold,model,selected_model,attribution_role,feature,mae_increase,repeat_std,scored_rows
1,2,lgbm_no_holiday,p1_latest,development_comparator_not_selected,production_completed_2h,-0.0061840972242717855,0.0029626492251091812,1500
1,2,lgbm_no_holiday,p1_latest,development_comparator_not_selected,production_completed_3h,-0.002147375008386909,0.0007299807890760365,1500
1,2,lgbm_no_holiday,p1_latest,development_comparator_not_selected,production_previous_day_total,-0.01047509808909138,0.0019544600182023236,1500
1,2,lgbm_no_holiday,p1_latest,development_comparator_not_selected,production_same_slot_7d_mean,-0.012709735259295604,0.004659455270558208,1500
1,2,lgbm_no_holiday,p1_latest,development_comparator_not_selected,cbl_mid_6_10,0.15338663605404404,0.03526073295540007,1500
1,2,lgbm_no_holiday,p1_latest,development_comparator_not_selected,cbl_mid_6_10_adjusted,6.6520123001744205,0.0995727942179018,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,current,33.43406379658478,0.23313268012298935,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_1,-0.042220195556228766,0.012832679571720945,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_2,-0.038446170296085214,0.010351797544655112,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_3,-0.031924657388270695,0.011141454426705482,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_4,0.5255221298096758,0.05012912029793474,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_5,0.06273263884808422,0.011715456702539429,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_6,-0.0209971330544807,0.013092044251200443,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_7,0.03640059150148289,0.00583117809560249,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_96,-0.050176674624452744,0.027246705174459353,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_672,1.4487951634961853,0.04816110036716585,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,target_slot_1d_ago,0.9454152816590552,0.08845370971137156,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,target_slot_7d_ago,10.079452228631357,0.250774998958431,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_1_mean,0.0,0.0,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_1_max,0.0,0.0,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_1_std,0.0,0.0,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_4_mean,0.12000384463604045,0.010248803242339835,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_4_max,0.11190186261340902,0.027469973667447974,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_4_std,0.5551780063022059,0.03719515637787092,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_16_mean,0.271846029641089,0.003086143304165489,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_16_max,3.2772853541009774,0.15343994351636633,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_16_std,0.27141225561598387,0.003404439905233342,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_96_mean,-0.4711019631661208,0.09871562978277336,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_96_max,0.07158039803468756,0.014231677997763825,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_96_std,-0.14685069463403858,0.03161991342615932,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_4_slope,0.22020534871199793,0.03001834725621716,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,peak_count_7d,0.035124672322850735,0.008797490171722972,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,since_last_peak_intervals,2.177067980543317,0.05164878477331535,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,target_hour,0.14315745772415647,0.04552611788924843,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,target_quarter,0.014553524767809023,0.0032949745915297345,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,target_weekday,0.09262051123895414,0.014013122816208985,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,target_month,0.0,0.0,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,production_completed_1h,0.11078599290856772,0.012586627480298514,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,production_completed_2h,0.06659240672676721,0.02330457650518119,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,production_completed_3h,-0.00035720558255706675,0.019093078065789058,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,production_previous_day_total,-0.3405720838517083,0.047544958646088334,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,production_same_slot_7d_mean,0.052813088293778065,0.003793577726778632,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,cbl_mid_6_10,0.8322820875090553,0.09698614713656005,1500
4,0,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,cbl_mid_6_10_adjusted,4.505739282840732,0.07164015490394898,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,current,32.654722497299,0.5030064360439285,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_1,-0.002654192603162464,0.018746798792802388,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_2,0.01199018390122338,0.008024555181619071,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_3,0.0008338726776525954,0.02754856129255914,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_4,0.28110458090812074,0.060950816013441385,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_5,0.011387038356857873,0.008094860598257531,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_6,0.04057272116854094,0.01558404237495048,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_7,0.10985008427520467,0.025845963138539933,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_96,0.30525149289185344,0.019580751341111004,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_672,0.35470014257619376,0.0862222334235119,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,target_slot_1d_ago,0.16919098796983464,0.003458787991547535,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,target_slot_7d_ago,12.30105038706369,0.1342101635663951,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_1_mean,0.0,0.0,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_1_max,0.0,0.0,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_1_std,0.0,0.0,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_4_mean,0.0008268468059758524,0.00823214675641708,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_4_max,0.15400193718290853,0.015306944477562368,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_4_std,0.03649187815104208,0.005934771205654445,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_16_mean,0.016568172418356397,0.007150656915921095,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_16_max,2.3846885427166966,0.15057677346738726,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_16_std,0.01751446785114889,0.006228220517324747,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_96_mean,0.10740203009288803,0.003054833246708004,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_96_max,0.2511477731941027,0.052894058980090274,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_96_std,0.08712170747652721,0.014329733192036483,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_4_slope,0.2107386446427825,0.012916950165066561,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,peak_count_7d,0.040251354230208904,0.0033259345704593542,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,since_last_peak_intervals,0.8209291582264289,0.04902575061558075,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,target_hour,0.2136024225803498,0.028352684255283502,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,target_quarter,0.0,0.0,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,target_weekday,0.11671996698604836,0.015338886826955491,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,target_month,0.0,0.0,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,production_completed_1h,0.05349597900641504,0.0020781898085735838,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,production_completed_2h,0.005684701916444546,0.0037949551633036536,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,production_completed_3h,0.019714749951340593,0.002958879548053428,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,production_previous_day_total,-0.033304325966739455,0.0017815261153056058,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,production_same_slot_7d_mean,0.002762508659897319,0.0014053587253517765,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,cbl_mid_6_10,0.558639087329191,0.04320390109228603,1500
4,1,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,cbl_mid_6_10_adjusted,9.612011058392518,0.332869670271871,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,current,45.180955463903665,0.5480807487013168,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_1,-0.09033807289700668,0.014217419654002878,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_2,0.018968132467317805,0.00367829276749919,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_3,0.05969439761000661,0.0005928379191800025,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_4,-0.06827468951014175,0.05724257973234487,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_5,0.00994530168058668,0.00155860357530126,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_6,0.018832555318957667,0.004600607733677473,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_7,0.05451184970605164,0.005732293067537208,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_96,-0.0017653614034095118,0.0008976313657465641,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,lag_672,1.9774999222074978,0.03491096459563244,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,target_slot_1d_ago,0.22129048115989983,0.0485176335136614,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,target_slot_7d_ago,9.833308844049544,0.2507491537659513,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_1_mean,0.0,0.0,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_1_max,0.0,0.0,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_1_std,0.0,0.0,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_4_mean,0.2667517880991544,0.016244059879666133,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_4_max,0.35374344821684794,0.01578735361115677,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_4_std,-0.00532159896426343,0.007897756444237639,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_16_mean,0.2836543699921412,0.004967435743006188,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_16_max,1.3841522719999848,0.06541704441749373,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_16_std,-0.006075320708039437,0.006277935350066286,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_96_mean,-0.11707495005872766,0.05116037961299984,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_96_max,0.3705874381375794,0.0184639726463709,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_96_std,-0.009410943704425337,0.005983072502623808,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,recent_4_slope,0.16469309003272445,0.012019881246269168,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,peak_count_7d,-0.022151711924432032,0.006321384072184956,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,since_last_peak_intervals,2.526883642624778,0.02884149159249199,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,target_hour,0.3302128674253912,0.03964714756237123,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,target_quarter,-0.004215234190589889,0.005654427364101264,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,target_weekday,0.1143315825431636,0.031188293054719842,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,target_month,0.0,0.0,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,production_completed_1h,0.03570123448830712,0.001714286038555819,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,production_completed_2h,0.0011382694067020676,0.0009265371066114825,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,production_completed_3h,0.005214038788483144,0.0028871631661934625,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,production_previous_day_total,-0.022763689897426904,0.02059944346128891,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,production_same_slot_7d_mean,-0.009648806323445966,0.010343005077361127,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,cbl_mid_6_10,0.6364347718835331,0.03921037071799969,1500
4,2,lgbm_no_holiday_weight_2,lgbm_no_holiday_weight_2,selected_point_model,cbl_mid_6_10_adjusted,7.094532838946389,0.16296846073333854,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,current,0.35929214943239646,0.03243128338935761,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_1,0.06268712559042673,0.007366812436991257,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_2,-0.0014794149264515017,0.00574521490718488,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_3,-0.005740389959466796,0.0006390292076987104,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_4,0.019809035500796785,0.010759847470622613,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_5,0.043919726630633704,0.01612832587175709,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_6,0.024137637942749517,0.0012957754086941969,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_7,0.03478662680553176,0.013377948597920021,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_96,1.1230575303030494,0.09423246110520549,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_672,-0.24531407256551674,0.03995294760069251,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,target_slot_1d_ago,0.0,0.0,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,target_slot_7d_ago,19.92914814148483,0.45541287475688674,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_1_mean,0.0,0.0,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_1_max,0.0,0.0,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_1_std,0.0,0.0,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_4_mean,0.046135750246602214,0.007856727809447324,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_4_max,0.02871691976396562,0.01164097596037201,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_4_std,-0.03873889594214338,0.007393302762379849,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_16_mean,0.019277752106823698,0.013487932842889837,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_16_max,-0.0064734231425861806,0.0349418823003671,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_16_std,0.018501274204738866,0.04066827621800471,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_96_mean,0.6475424432904049,0.006492440297472227,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_96_max,-0.5152337121332901,0.2942784298564917,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_96_std,-0.09422931381485948,0.03697365762681863,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_4_slope,0.01589836615740244,0.01335171701784906,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,peak_count_7d,0.2996719770706117,0.015547616614676057,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,since_last_peak_intervals,-0.6464370967736078,0.1971807247580825,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,target_hour,-0.038421075922034476,0.02920397932188986,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,target_quarter,0.011501823860179172,0.002627927813797022,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,target_weekday,-0.9517233320169467,0.18624961588700398,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,target_month,0.0,0.0,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,production_completed_1h,-0.05021710595008244,0.013538251627504586,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,production_completed_2h,0.02056881192976571,0.02188055691914706,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,production_completed_3h,-0.03314618780316536,0.022033743601455193,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,production_previous_day_total,-0.8370003050436937,0.04249767885344254,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,production_same_slot_7d_mean,0.05483698167250258,0.0345291849479606,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,cbl_mid_6_10,-0.9618886430848157,0.2002102778893633,1500
96,0,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,cbl_mid_6_10_adjusted,-0.005817038875477465,0.028068357172476213,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,current,1.3371794025746127,0.017611352400337375,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_1,0.0,0.0,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_2,0.0,0.0,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_3,0.0,0.0,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_4,0.0,0.0,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_5,0.0,0.0,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_6,0.0,0.0,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_7,0.0,0.0,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_96,0.9662150493020315,0.06639629758202428,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_672,0.007014898527684703,0.009133670173279514,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,target_slot_1d_ago,0.0,0.0,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,target_slot_7d_ago,22.095002544696353,0.4706694258711607,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_1_mean,0.0,0.0,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_1_max,0.0,0.0,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_1_std,0.0,0.0,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_4_mean,0.0,0.0,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_4_max,0.05719339779733327,0.00046778669295622683,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_4_std,0.0,0.0,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_16_mean,0.0,0.0,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_16_max,1.549704705929719,0.049342675643109395,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_16_std,0.05198664546272861,0.028464672569616403,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_96_mean,0.047457004720807085,0.01936615792602476,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_96_max,1.7132814282080489,0.12414606716203498,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_96_std,0.016997413152703682,0.00774206829081328,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,recent_4_slope,0.0,0.0,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,peak_count_7d,0.5589210712126302,0.18096650869597922,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,since_last_peak_intervals,0.5193993905407469,0.016709700644009232,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,target_hour,0.5832562605398776,0.023526775158508657,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,target_quarter,0.0,0.0,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,target_weekday,7.558138051075272,0.18499783053757649,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,target_month,0.0,0.0,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,production_completed_1h,0.0,0.0,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,production_completed_2h,0.0,0.0,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,production_completed_3h,0.03630289480088914,0.005938766627524519,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,production_previous_day_total,1.3948739965599029,0.09559742397485518,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,production_same_slot_7d_mean,0.0,0.0,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,cbl_mid_6_10,0.06314026454007877,0.0034984006989718956,1500
96,1,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,cbl_mid_6_10_adjusted,0.2722836155238208,0.014852861178112034,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,current,0.9967353243776671,0.19175184120871266,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_1,0.0,0.0,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_2,0.0,0.0,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_3,-0.23862282156956383,0.013375601345035836,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_4,0.0,0.0,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_5,0.0,0.0,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_6,0.0,0.0,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_7,0.0,0.0,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_96,0.16283632503611992,0.40416919526358686,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,lag_672,-0.004478623428603612,0.001047342152138109,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,target_slot_1d_ago,0.0,0.0,1500
96,2,lgbm_no_holiday,c3_holiday_hybrid,development_comparator_not_selected,target_slot_7d_ago,7.034562031339315,0.5622416936007938,1500
