horizon,fold,partition,feature,n,missing_n,missing_rate
16,0,stop,target_slot_1d_ago,1402,0,0.0
16,0,stop,target_slot_7d_ago,1402,0,0.0
16,0,stop,recent_1_mean,1402,0,0.0
16,0,stop,recent_1_max,1402,0,0.0
16,0,stop,recent_1_std,1402,0,0.0
16,0,stop,recent_4_mean,1402,0,0.0
16,0,stop,recent_4_max,1402,0,0.0
16,0,stop,recent_4_std,1402,0,0.0
16,0,stop,recent_16_mean,1402,0,0.0
16,0,stop,recent_16_max,1402,0,0.0
16,0,stop,recent_16_std,1402,0,0.0
16,0,stop,recent_96_mean,1402,0,0.0
16,0,stop,recent_96_max,1402,0,0.0
16,0,stop,recent_96_std,1402,0,0.0
16,0,stop,recent_4_slope,1402,0,0.0
16,0,stop,peak_count_7d,1402,0,0.0
16,0,stop,since_last_peak_intervals,1402,0,0.0
16,0,stop,target_hour,1402,0,0.0
16,0,stop,target_quarter,1402,0,0.0
16,0,stop,target_weekday,1402,0,0.0
16,0,stop,target_month,1402,0,0.0
16,0,stop,is_offday,1402,0,0.0
16,0,stop,pre_holiday,1402,0,0.0
16,0,stop,post_holiday,1402,0,0.0
16,0,stop,bridge_day,1402,0,0.0
16,0,stop,labor_day,1402,0,0.0
16,0,stop,production_completed_1h,1402,0,0.0
16,0,stop,production_completed_2h,1402,0,0.0
16,0,stop,production_completed_3h,1402,0,0.0
16,0,stop,production_previous_day_total,1402,0,0.0
16,0,stop,production_same_slot_7d_mean,1402,0,0.0
16,0,stop,cbl_mid_6_10,1402,0,0.0
16,0,stop,cbl_mid_6_10_adjusted,1402,0,0.0
16,0,cal,current,1479,0,0.0
16,0,cal,lag_1,1479,0,0.0
16,0,cal,lag_2,1479,0,0.0
16,0,cal,lag_3,1479,0,0.0
16,0,cal,lag_4,1479,0,0.0
16,0,cal,lag_5,1479,0,0.0
16,0,cal,lag_6,1479,0,0.0
16,0,cal,lag_7,1479,0,0.0
16,0,cal,lag_96,1479,0,0.0
16,0,cal,lag_672,1479,0,0.0
16,0,cal,target_slot_1d_ago,1479,0,0.0
16,0,cal,target_slot_7d_ago,1479,0,0.0
16,0,cal,recent_1_mean,1479,0,0.0
16,0,cal,recent_1_max,1479,0,0.0
16,0,cal,recent_1_std,1479,0,0.0
16,0,cal,recent_4_mean,1479,0,0.0
16,0,cal,recent_4_max,1479,0,0.0
16,0,cal,recent_4_std,1479,0,0.0
16,0,cal,recent_16_mean,1479,0,0.0
16,0,cal,recent_16_max,1479,0,0.0
16,0,cal,recent_16_std,1479,0,0.0
16,0,cal,recent_96_mean,1479,0,0.0
16,0,cal,recent_96_max,1479,0,0.0
16,0,cal,recent_96_std,1479,0,0.0
16,0,cal,recent_4_slope,1479,0,0.0
16,0,cal,peak_count_7d,1479,0,0.0
16,0,cal,since_last_peak_intervals,1479,0,0.0
16,0,cal,target_hour,1479,0,0.0
16,0,cal,target_quarter,1479,0,0.0
16,0,cal,target_weekday,1479,0,0.0
16,0,cal,target_month,1479,0,0.0
16,0,cal,is_offday,1479,0,0.0
16,0,cal,pre_holiday,1479,0,0.0
16,0,cal,post_holiday,1479,0,0.0
16,0,cal,bridge_day,1479,0,0.0
16,0,cal,labor_day,1479,0,0.0
16,0,cal,production_completed_1h,1479,0,0.0
16,0,cal,production_completed_2h,1479,0,0.0
16,0,cal,production_completed_3h,1479,0,0.0
16,0,cal,production_previous_day_total,1479,0,0.0
16,0,cal,production_same_slot_7d_mean,1479,0,0.0
16,0,cal,cbl_mid_6_10,1479,0,0.0
16,0,cal,cbl_mid_6_10_adjusted,1479,0,0.0
16,0,score,current,2731,0,0.0
16,0,score,lag_1,2731,0,0.0
16,0,score,lag_2,2731,0,0.0
16,0,score,lag_3,2731,0,0.0
16,0,score,lag_4,2731,0,0.0
16,0,score,lag_5,2731,0,0.0
16,0,score,lag_6,2731,0,0.0
16,0,score,lag_7,2731,0,0.0
16,0,score,lag_96,2731,0,0.0
16,0,score,lag_672,2731,0,0.0
16,0,score,target_slot_1d_ago,2731,0,0.0
16,0,score,target_slot_7d_ago,2731,0,0.0
16,0,score,recent_1_mean,2731,0,0.0
16,0,score,recent_1_max,2731,0,0.0
16,0,score,recent_1_std,2731,0,0.0
16,0,score,recent_4_mean,2731,0,0.0
16,0,score,recent_4_max,2731,0,0.0
16,0,score,recent_4_std,2731,0,0.0
16,0,score,recent_16_mean,2731,0,0.0
16,0,score,recent_16_max,2731,0,0.0
16,0,score,recent_16_std,2731,0,0.0
16,0,score,recent_96_mean,2731,0,0.0
16,0,score,recent_96_max,2731,0,0.0
16,0,score,recent_96_std,2731,0,0.0
16,0,score,recent_4_slope,2731,0,0.0
16,0,score,peak_count_7d,2731,0,0.0
16,0,score,since_last_peak_intervals,2731,0,0.0
16,0,score,target_hour,2731,0,0.0
16,0,score,target_quarter,2731,0,0.0
16,0,score,target_weekday,2731,0,0.0
16,0,score,target_month,2731,0,0.0
16,0,score,is_offday,2731,0,0.0
16,0,score,pre_holiday,2731,0,0.0
16,0,score,post_holiday,2731,0,0.0
16,0,score,bridge_day,2731,0,0.0
16,0,score,labor_day,2731,0,0.0
16,0,score,production_completed_1h,2731,0,0.0
16,0,score,production_completed_2h,2731,0,0.0
16,0,score,production_completed_3h,2731,0,0.0
16,0,score,production_previous_day_total,2731,0,0.0
16,0,score,production_same_slot_7d_mean,2731,0,0.0
16,0,score,cbl_mid_6_10,2731,0,0.0
16,0,score,cbl_mid_6_10_adjusted,2731,0,0.0
16,1,raw_train,current,12673,0,0.0
16,1,raw_train,lag_1,12673,1,7.890791446382072e-05
16,1,raw_train,lag_2,12673,2,0.00015781582892764143
16,1,raw_train,lag_3,12673,3,0.00023672374339146217
16,1,raw_train,lag_4,12673,4,0.00031563165785528286
16,1,raw_train,lag_5,12673,5,0.00039453957231910363
16,1,raw_train,lag_6,12673,6,0.00047344748678292435
16,1,raw_train,lag_7,12673,7,0.0005523554012467451
16,1,raw_train,lag_96,12673,96,0.00757515978852679
16,1,raw_train,lag_672,12673,672,0.053026118519687526
16,1,raw_train,target_slot_1d_ago,12673,80,0.006312633157105658
16,1,raw_train,target_slot_7d_ago,12673,656,0.051763591888266396
16,1,raw_train,recent_1_mean,12673,0,0.0
16,1,raw_train,recent_1_max,12673,0,0.0
16,1,raw_train,recent_1_std,12673,0,0.0
16,1,raw_train,recent_4_mean,12673,3,0.00023672374339146217
16,1,raw_train,recent_4_max,12673,3,0.00023672374339146217
16,1,raw_train,recent_4_std,12673,3,0.00023672374339146217
16,1,raw_train,recent_16_mean,12673,15,0.0011836187169573108
16,1,raw_train,recent_16_max,12673,15,0.0011836187169573108
16,1,raw_train,recent_16_std,12673,15,0.0011836187169573108
16,1,raw_train,recent_96_mean,12673,95,0.0074962518740629685
16,1,raw_train,recent_96_max,12673,95,0.0074962518740629685
16,1,raw_train,recent_96_std,12673,95,0.0074962518740629685
16,1,raw_train,recent_4_slope,12673,3,0.00023672374339146217
16,1,raw_train,peak_count_7d,12673,671,0.052947210605223706
16,1,raw_train,since_last_peak_intervals,12673,0,0.0
16,1,raw_train,target_hour,12673,0,0.0
16,1,raw_train,target_quarter,12673,0,0.0
16,1,raw_train,target_weekday,12673,0,0.0
16,1,raw_train,target_month,12673,0,0.0
16,1,raw_train,is_offday,12673,0,0.0
16,1,raw_train,pre_holiday,12673,0,0.0
16,1,raw_train,post_holiday,12673,0,0.0
16,1,raw_train,bridge_day,12673,0,0.0
16,1,raw_train,labor_day,12673,0,0.0
16,1,raw_train,production_completed_1h,12673,3,0.00023672374339146217
16,1,raw_train,production_completed_2h,12673,7,0.0005523554012467451
16,1,raw_train,production_completed_3h,12673,11,0.0008679870591020279
16,1,raw_train,production_previous_day_total,12673,95,0.0074962518740629685
16,1,raw_train,production_same_slot_7d_mean,12673,675,0.05326284226307899
16,1,raw_train,cbl_mid_6_10,12673,1439,0.11354848891343802
16,1,raw_train,cbl_mid_6_10_adjusted,12673,1439,0.11354848891343802
16,1,raw_validation,current,4226,0,0.0
16,1,raw_validation,lag_1,4226,0,0.0
16,1,raw_validation,lag_2,4226,0,0.0
16,1,raw_validation,lag_3,4226,0,0.0
16,1,raw_validation,lag_4,4226,0,0.0
16,1,raw_validation,lag_5,4226,0,0.0
16,1,raw_validation,lag_6,4226,0,0.0
16,1,raw_validation,lag_7,4226,0,0.0
16,1,raw_validation,lag_96,4226,0,0.0
16,1,raw_validation,lag_672,4226,0,0.0
16,1,raw_validation,target_slot_1d_ago,4226,0,0.0
16,1,raw_validation,target_slot_7d_ago,4226,0,0.0
16,1,raw_validation,recent_1_mean,4226,0,0.0
16,1,raw_validation,recent_1_max,4226,0,0.0
16,1,raw_validation,recent_1_std,4226,0,0.0
16,1,raw_validation,recent_4_mean,4226,0,0.0
16,1,raw_validation,recent_4_max,4226,0,0.0
16,1,raw_validation,recent_4_std,4226,0,0.0
16,1,raw_validation,recent_16_mean,4226,0,0.0
16,1,raw_validation,recent_16_max,4226,0,0.0
16,1,raw_validation,recent_16_std,4226,0,0.0
16,1,raw_validation,recent_96_mean,4226,0,0.0
16,1,raw_validation,recent_96_max,4226,0,0.0
16,1,raw_validation,recent_96_std,4226,0,0.0
16,1,raw_validation,recent_4_slope,4226,0,0.0
16,1,raw_validation,peak_count_7d,4226,0,0.0
16,1,raw_validation,since_last_peak_intervals,4226,0,0.0
16,1,raw_validation,target_hour,4226,0,0.0
16,1,raw_validation,target_quarter,4226,0,0.0
16,1,raw_validation,target_weekday,4226,0,0.0
16,1,raw_validation,target_month,4226,0,0.0
16,1,raw_validation,is_offday,4226,0,0.0
16,1,raw_validation,pre_holiday,4226,0,0.0
16,1,raw_validation,post_holiday,4226,0,0.0
16,1,raw_validation,bridge_day,4226,0,0.0
16,1,raw_validation,labor_day,4226,0,0.0
16,1,raw_validation,production_completed_1h,4226,0,0.0
16,1,raw_validation,production_completed_2h,4226,0,0.0
16,1,raw_validation,production_completed_3h,4226,0,0.0
16,1,raw_validation,production_previous_day_total,4226,0,0.0
16,1,raw_validation,production_same_slot_7d_mean,4226,0,0.0
16,1,raw_validation,cbl_mid_6_10,4226,0,0.0
16,1,raw_validation,cbl_mid_6_10_adjusted,4226,0,0.0
16,1,fit,current,8971,0,0.0
16,1,fit,lag_1,8971,0,0.0
16,1,fit,lag_2,8971,0,0.0
16,1,fit,lag_3,8971,0,0.0
16,1,fit,lag_4,8971,0,0.0
16,1,fit,lag_5,8971,0,0.0
16,1,fit,lag_6,8971,0,0.0
16,1,fit,lag_7,8971,0,0.0
16,1,fit,lag_96,8971,0,0.0
16,1,fit,lag_672,8971,0,0.0
16,1,fit,target_slot_1d_ago,8971,0,0.0
16,1,fit,target_slot_7d_ago,8971,0,0.0
16,1,fit,recent_1_mean,8971,0,0.0
16,1,fit,recent_1_max,8971,0,0.0
16,1,fit,recent_1_std,8971,0,0.0
16,1,fit,recent_4_mean,8971,0,0.0
16,1,fit,recent_4_max,8971,0,0.0
16,1,fit,recent_4_std,8971,0,0.0
16,1,fit,recent_16_mean,8971,0,0.0
16,1,fit,recent_16_max,8971,0,0.0
16,1,fit,recent_16_std,8971,0,0.0
16,1,fit,recent_96_mean,8971,0,0.0
16,1,fit,recent_96_max,8971,0,0.0
16,1,fit,recent_96_std,8971,0,0.0
16,1,fit,recent_4_slope,8971,0,0.0
16,1,fit,peak_count_7d,8971,0,0.0
16,1,fit,since_last_peak_intervals,8971,0,0.0
16,1,fit,target_hour,8971,0,0.0
16,1,fit,target_quarter,8971,0,0.0
16,1,fit,target_weekday,8971,0,0.0
16,1,fit,target_month,8971,0,0.0
16,1,fit,is_offday,8971,0,0.0
16,1,fit,pre_holiday,8971,0,0.0
16,1,fit,post_holiday,8971,0,0.0
16,1,fit,bridge_day,8971,0,0.0
16,1,fit,labor_day,8971,0,0.0
16,1,fit,production_completed_1h,8971,0,0.0
16,1,fit,production_completed_2h,8971,0,0.0
16,1,fit,production_completed_3h,8971,0,0.0
16,1,fit,production_previous_day_total,8971,0,0.0
16,1,fit,production_same_slot_7d_mean,8971,0,0.0
16,1,fit,cbl_mid_6_10,8971,0,0.0
16,1,fit,cbl_mid_6_10_adjusted,8971,0,0.0
16,1,stop,current,2247,0,0.0
16,1,stop,lag_1,2247,0,0.0
16,1,stop,lag_2,2247,0,0.0
16,1,stop,lag_3,2247,0,0.0
16,1,stop,lag_4,2247,0,0.0
16,1,stop,lag_5,2247,0,0.0
16,1,stop,lag_6,2247,0,0.0
16,1,stop,lag_7,2247,0,0.0
16,1,stop,lag_96,2247,0,0.0
16,1,stop,lag_672,2247,0,0.0
16,1,stop,target_slot_1d_ago,2247,0,0.0
16,1,stop,target_slot_7d_ago,2247,0,0.0
16,1,stop,recent_1_mean,2247,0,0.0
16,1,stop,recent_1_max,2247,0,0.0
16,1,stop,recent_1_std,2247,0,0.0
16,1,stop,recent_4_mean,2247,0,0.0
16,1,stop,recent_4_max,2247,0,0.0
16,1,stop,recent_4_std,2247,0,0.0
16,1,stop,recent_16_mean,2247,0,0.0
16,1,stop,recent_16_max,2247,0,0.0
16,1,stop,recent_16_std,2247,0,0.0
16,1,stop,recent_96_mean,2247,0,0.0
16,1,stop,recent_96_max,2247,0,0.0
16,1,stop,recent_96_std,2247,0,0.0
16,1,stop,recent_4_slope,2247,0,0.0
16,1,stop,peak_count_7d,2247,0,0.0
16,1,stop,since_last_peak_intervals,2247,0,0.0
16,1,stop,target_hour,2247,0,0.0
16,1,stop,target_quarter,2247,0,0.0
16,1,stop,target_weekday,2247,0,0.0
16,1,stop,target_month,2247,0,0.0
16,1,stop,is_offday,2247,0,0.0
16,1,stop,pre_holiday,2247,0,0.0
16,1,stop,post_holiday,2247,0,0.0
16,1,stop,bridge_day,2247,0,0.0
16,1,stop,labor_day,2247,0,0.0
16,1,stop,production_completed_1h,2247,0,0.0
16,1,stop,production_completed_2h,2247,0,0.0
16,1,stop,production_completed_3h,2247,0,0.0
16,1,stop,production_previous_day_total,2247,0,0.0
16,1,stop,production_same_slot_7d_mean,2247,0,0.0
16,1,stop,cbl_mid_6_10,2247,0,0.0
16,1,stop,cbl_mid_6_10_adjusted,2247,0,0.0
16,1,cal,current,1479,0,0.0
16,1,cal,lag_1,1479,0,0.0
16,1,cal,lag_2,1479,0,0.0
16,1,cal,lag_3,1479,0,0.0
16,1,cal,lag_4,1479,0,0.0
16,1,cal,lag_5,1479,0,0.0
16,1,cal,lag_6,1479,0,0.0
16,1,cal,lag_7,1479,0,0.0
16,1,cal,lag_96,1479,0,0.0
16,1,cal,lag_672,1479,0,0.0
16,1,cal,target_slot_1d_ago,1479,0,0.0
16,1,cal,target_slot_7d_ago,1479,0,0.0
16,1,cal,recent_1_mean,1479,0,0.0
16,1,cal,recent_1_max,1479,0,0.0
16,1,cal,recent_1_std,1479,0,0.0
16,1,cal,recent_4_mean,1479,0,0.0
16,1,cal,recent_4_max,1479,0,0.0
16,1,cal,recent_4_std,1479,0,0.0
16,1,cal,recent_16_mean,1479,0,0.0
16,1,cal,recent_16_max,1479,0,0.0
16,1,cal,recent_16_std,1479,0,0.0
16,1,cal,recent_96_mean,1479,0,0.0
16,1,cal,recent_96_max,1479,0,0.0
16,1,cal,recent_96_std,1479,0,0.0
16,1,cal,recent_4_slope,1479,0,0.0
16,1,cal,peak_count_7d,1479,0,0.0
16,1,cal,since_last_peak_intervals,1479,0,0.0
16,1,cal,target_hour,1479,0,0.0
16,1,cal,target_quarter,1479,0,0.0
16,1,cal,target_weekday,1479,0,0.0
16,1,cal,target_month,1479,0,0.0
16,1,cal,is_offday,1479,0,0.0
16,1,cal,pre_holiday,1479,0,0.0
16,1,cal,post_holiday,1479,0,0.0
16,1,cal,bridge_day,1479,0,0.0
16,1,cal,labor_day,1479,0,0.0
16,1,cal,production_completed_1h,1479,0,0.0
16,1,cal,production_completed_2h,1479,0,0.0
16,1,cal,production_completed_3h,1479,0,0.0
16,1,cal,production_previous_day_total,1479,0,0.0
16,1,cal,production_same_slot_7d_mean,1479,0,0.0
16,1,cal,cbl_mid_6_10,1479,0,0.0
16,1,cal,cbl_mid_6_10_adjusted,1479,0,0.0
16,1,score,current,2731,0,0.0
16,1,score,lag_1,2731,0,0.0
16,1,score,lag_2,2731,0,0.0
16,1,score,lag_3,2731,0,0.0
16,1,score,lag_4,2731,0,0.0
16,1,score,lag_5,2731,0,0.0
16,1,score,lag_6,2731,0,0.0
16,1,score,lag_7,2731,0,0.0
16,1,score,lag_96,2731,0,0.0
16,1,score,lag_672,2731,0,0.0
16,1,score,target_slot_1d_ago,2731,0,0.0
16,1,score,target_slot_7d_ago,2731,0,0.0
16,1,score,recent_1_mean,2731,0,0.0
16,1,score,recent_1_max,2731,0,0.0
16,1,score,recent_1_std,2731,0,0.0
16,1,score,recent_4_mean,2731,0,0.0
16,1,score,recent_4_max,2731,0,0.0
16,1,score,recent_4_std,2731,0,0.0
16,1,score,recent_16_mean,2731,0,0.0
16,1,score,recent_16_max,2731,0,0.0
16,1,score,recent_16_std,2731,0,0.0
16,1,score,recent_96_mean,2731,0,0.0
16,1,score,recent_96_max,2731,0,0.0
16,1,score,recent_96_std,2731,0,0.0
16,1,score,recent_4_slope,2731,0,0.0
16,1,score,peak_count_7d,2731,0,0.0
16,1,score,since_last_peak_intervals,2731,0,0.0
16,1,score,target_hour,2731,0,0.0
16,1,score,target_quarter,2731,0,0.0
16,1,score,target_weekday,2731,0,0.0
16,1,score,target_month,2731,0,0.0
16,1,score,is_offday,2731,0,0.0
16,1,score,pre_holiday,2731,0,0.0
16,1,score,post_holiday,2731,0,0.0
16,1,score,bridge_day,2731,0,0.0
16,1,score,labor_day,2731,0,0.0
16,1,score,production_completed_1h,2731,0,0.0
16,1,score,production_completed_2h,2731,0,0.0
16,1,score,production_completed_3h,2731,0,0.0
16,1,score,production_previous_day_total,2731,0,0.0
16,1,score,production_same_slot_7d_mean,2731,0,0.0
16,1,score,cbl_mid_6_10,2731,0,0.0
16,1,score,cbl_mid_6_10_adjusted,2731,0,0.0
16,2,raw_train,current,16899,0,0.0
16,2,raw_train,lag_1,16899,1,5.9175099118291023e-05
16,2,raw_train,lag_2,16899,2,0.00011835019823658205
16,2,raw_train,lag_3,16899,3,0.00017752529735487306
16,2,raw_train,lag_4,16899,4,0.0002367003964731641
16,2,raw_train,lag_5,16899,5,0.0002958754955914551
16,2,raw_train,lag_6,16899,6,0.0003550505947097461
16,2,raw_train,lag_7,16899,7,0.0004142256938280372
16,2,raw_train,lag_96,16899,96,0.005680809515355938
16,2,raw_train,lag_672,16899,672,0.03976566660749157
16,2,raw_train,target_slot_1d_ago,16899,80,0.004734007929463282
16,2,raw_train,target_slot_7d_ago,16899,656,0.03881886502159891
16,2,raw_train,recent_1_mean,16899,0,0.0
16,2,raw_train,recent_1_max,16899,0,0.0
16,2,raw_train,recent_1_std,16899,0,0.0
16,2,raw_train,recent_4_mean,16899,3,0.00017752529735487306
16,2,raw_train,recent_4_max,16899,3,0.00017752529735487306
16,2,raw_train,recent_4_std,16899,3,0.00017752529735487306
16,2,raw_train,recent_16_mean,16899,15,0.0008876264867743654
16,2,raw_train,recent_16_max,16899,15,0.0008876264867743654
16,2,raw_train,recent_16_std,16899,15,0.0008876264867743654
16,2,raw_train,recent_96_mean,16899,95,0.005621634416237647
16,2,raw_train,recent_96_max,16899,95,0.005621634416237647
16,2,raw_train,recent_96_std,16899,95,0.005621634416237647
16,2,raw_train,recent_4_slope,16899,3,0.00017752529735487306
16,2,raw_train,peak_count_7d,16899,671,0.03970649150837328
16,2,raw_train,since_last_peak_intervals,16899,0,0.0
16,2,raw_train,target_hour,16899,0,0.0
16,2,raw_train,target_quarter,16899,0,0.0
16,2,raw_train,target_weekday,16899,0,0.0
16,2,raw_train,target_month,16899,0,0.0
16,2,raw_train,is_offday,16899,0,0.0
16,2,raw_train,pre_holiday,16899,0,0.0
16,2,raw_train,post_holiday,16899,0,0.0
16,2,raw_train,bridge_day,16899,0,0.0
16,2,raw_train,labor_day,16899,0,0.0
16,2,raw_train,production_completed_1h,16899,3,0.00017752529735487306
16,2,raw_train,production_completed_2h,16899,7,0.0004142256938280372
16,2,raw_train,production_completed_3h,16899,11,0.0006509260903012012
16,2,raw_train,production_previous_day_total,16899,95,0.005621634416237647
16,2,raw_train,production_same_slot_7d_mean,16899,675,0.039943191904846444
16,2,raw_train,cbl_mid_6_10,16899,1439,0.08515296763122078
16,2,raw_train,cbl_mid_6_10_adjusted,16899,1439,0.08515296763122078
16,2,raw_validation,current,4227,192,0.0454222853087296
16,2,raw_validation,lag_1,4227,192,0.0454222853087296
16,2,raw_validation,lag_2,4227,192,0.0454222853087296
16,2,raw_validation,lag_3,4227,192,0.0454222853087296
16,2,raw_validation,lag_4,4227,192,0.0454222853087296
16,2,raw_validation,lag_5,4227,192,0.0454222853087296
16,2,raw_validation,lag_6,4227,192,0.0454222853087296
16,2,raw_validation,lag_7,4227,192,0.0454222853087296
16,2,raw_validation,lag_96,4227,192,0.0454222853087296
16,2,raw_validation,lag_672,4227,192,0.0454222853087296
16,2,raw_validation,target_slot_1d_ago,4227,192,0.0454222853087296
16,2,raw_validation,target_slot_7d_ago,4227,192,0.0454222853087296
16,2,raw_validation,recent_1_mean,4227,192,0.0454222853087296
16,2,raw_validation,recent_1_max,4227,192,0.0454222853087296
16,2,raw_validation,recent_1_std,4227,192,0.0454222853087296
16,2,raw_validation,recent_4_mean,4227,198,0.0468417317246274
16,2,raw_validation,recent_4_max,4227,198,0.0468417317246274
16,2,raw_validation,recent_4_std,4227,198,0.0468417317246274
16,2,raw_validation,recent_16_mean,4227,222,0.0525195173882186
16,2,raw_validation,recent_16_max,4227,222,0.0525195173882186
16,2,raw_validation,recent_16_std,4227,222,0.0525195173882186
16,2,raw_validation,recent_96_mean,4227,382,0.09037142181215993
16,2,raw_validation,recent_96_max,4227,382,0.09037142181215993
16,2,raw_validation,recent_96_std,4227,382,0.09037142181215993
16,2,raw_validation,recent_4_slope,4227,198,0.0468417317246274
16,2,raw_validation,peak_count_7d,4227,959,0.22687485214099834
16,2,raw_validation,since_last_peak_intervals,4227,0,0.0
16,2,raw_validation,target_hour,4227,0,0.0
16,2,raw_validation,target_quarter,4227,0,0.0
16,2,raw_validation,target_weekday,4227,0,0.0
16,2,raw_validation,target_month,4227,0,0.0
16,2,raw_validation,is_offday,4227,0,0.0
16,2,raw_validation,pre_holiday,4227,0,0.0
16,2,raw_validation,post_holiday,4227,0,0.0
16,2,raw_validation,bridge_day,4227,0,0.0
16,2,raw_validation,labor_day,4227,0,0.0
16,2,raw_validation,production_completed_1h,4227,192,0.0454222853087296
16,2,raw_validation,production_completed_2h,4227,192,0.0454222853087296
16,2,raw_validation,production_completed_3h,4227,192,0.0454222853087296
16,2,raw_validation,production_previous_day_total,4227,192,0.0454222853087296
16,2,raw_validation,production_same_slot_7d_mean,4227,864,0.2044002838892832
16,2,raw_validation,cbl_mid_6_10,4227,0,0.0
16,2,raw_validation,cbl_mid_6_10_adjusted,4227,383,0.09060799621480956
16,2,fit,current,12352,0,0.0
16,2,fit,lag_1,12352,0,0.0
16,2,fit,lag_2,12352,0,0.0
16,2,fit,lag_3,12352,0,0.0
16,2,fit,lag_4,12352,0,0.0
16,2,fit,lag_5,12352,0,0.0
16,2,fit,lag_6,12352,0,0.0
16,2,fit,lag_7,12352,0,0.0
16,2,fit,lag_96,12352,0,0.0
16,2,fit,lag_672,12352,0,0.0
16,2,fit,target_slot_1d_ago,12352,0,0.0
16,2,fit,target_slot_7d_ago,12352,0,0.0
16,2,fit,recent_1_mean,12352,0,0.0
16,2,fit,recent_1_max,12352,0,0.0
16,2,fit,recent_1_std,12352,0,0.0
16,2,fit,recent_4_mean,12352,0,0.0
16,2,fit,recent_4_max,12352,0,0.0
16,2,fit,recent_4_std,12352,0,0.0
16,2,fit,recent_16_mean,12352,0,0.0
16,2,fit,recent_16_max,12352,0,0.0
16,2,fit,recent_16_std,12352,0,0.0
16,2,fit,recent_96_mean,12352,0,0.0
16,2,fit,recent_96_max,12352,0,0.0
16,2,fit,recent_96_std,12352,0,0.0
16,2,fit,recent_4_slope,12352,0,0.0
16,2,fit,peak_count_7d,12352,0,0.0
16,2,fit,since_last_peak_intervals,12352,0,0.0
16,2,fit,target_hour,12352,0,0.0
16,2,fit,target_quarter,12352,0,0.0
16,2,fit,target_weekday,12352,0,0.0
16,2,fit,target_month,12352,0,0.0
16,2,fit,is_offday,12352,0,0.0
16,2,fit,pre_holiday,12352,0,0.0
16,2,fit,post_holiday,12352,0,0.0
16,2,fit,bridge_day,12352,0,0.0
16,2,fit,labor_day,12352,0,0.0
16,2,fit,production_completed_1h,12352,0,0.0
16,2,fit,production_completed_2h,12352,0,0.0
16,2,fit,production_completed_3h,12352,0,0.0
16,2,fit,production_previous_day_total,12352,0,0.0
16,2,fit,production_same_slot_7d_mean,12352,0,0.0
16,2,fit,cbl_mid_6_10,12352,0,0.0
16,2,fit,cbl_mid_6_10_adjusted,12352,0,0.0
16,2,stop,current,3092,0,0.0
16,2,stop,lag_1,3092,0,0.0
16,2,stop,lag_2,3092,0,0.0
16,2,stop,lag_3,3092,0,0.0
16,2,stop,lag_4,3092,0,0.0
16,2,stop,lag_5,3092,0,0.0
16,2,stop,lag_6,3092,0,0.0
16,2,stop,lag_7,3092,0,0.0
16,2,stop,lag_96,3092,0,0.0
16,2,stop,lag_672,3092,0,0.0
16,2,stop,target_slot_1d_ago,3092,0,0.0
16,2,stop,target_slot_7d_ago,3092,0,0.0
16,2,stop,recent_1_mean,3092,0,0.0
16,2,stop,recent_1_max,3092,0,0.0
16,2,stop,recent_1_std,3092,0,0.0
16,2,stop,recent_4_mean,3092,0,0.0
16,2,stop,recent_4_max,3092,0,0.0
16,2,stop,recent_4_std,3092,0,0.0
16,2,stop,recent_16_mean,3092,0,0.0
16,2,stop,recent_16_max,3092,0,0.0
16,2,stop,recent_16_std,3092,0,0.0
16,2,stop,recent_96_mean,3092,0,0.0
16,2,stop,recent_96_max,3092,0,0.0
16,2,stop,recent_96_std,3092,0,0.0
16,2,stop,recent_4_slope,3092,0,0.0
16,2,stop,peak_count_7d,3092,0,0.0
16,2,stop,since_last_peak_intervals,3092,0,0.0
16,2,stop,target_hour,3092,0,0.0
16,2,stop,target_quarter,3092,0,0.0
16,2,stop,target_weekday,3092,0,0.0
16,2,stop,target_month,3092,0,0.0
16,2,stop,is_offday,3092,0,0.0
16,2,stop,pre_holiday,3092,0,0.0
16,2,stop,post_holiday,3092,0,0.0
16,2,stop,bridge_day,3092,0,0.0
16,2,stop,labor_day,3092,0,0.0
16,2,stop,production_completed_1h,3092,0,0.0
16,2,stop,production_completed_2h,3092,0,0.0
16,2,stop,production_completed_3h,3092,0,0.0
16,2,stop,production_previous_day_total,3092,0,0.0
16,2,stop,production_same_slot_7d_mean,3092,0,0.0
16,2,stop,cbl_mid_6_10,3092,0,0.0
16,2,stop,cbl_mid_6_10_adjusted,3092,0,0.0
16,2,cal,current,1104,0,0.0
16,2,cal,lag_1,1104,0,0.0
16,2,cal,lag_2,1104,0,0.0
16,2,cal,lag_3,1104,0,0.0
16,2,cal,lag_4,1104,0,0.0
16,2,cal,lag_5,1104,0,0.0
16,2,cal,lag_6,1104,0,0.0
16,2,cal,lag_7,1104,0,0.0
16,2,cal,lag_96,1104,0,0.0
16,2,cal,lag_672,1104,0,0.0
16,2,cal,target_slot_1d_ago,1104,0,0.0
16,2,cal,target_slot_7d_ago,1104,0,0.0
16,2,cal,recent_1_mean,1104,0,0.0
16,2,cal,recent_1_max,1104,0,0.0
16,2,cal,recent_1_std,1104,0,0.0
16,2,cal,recent_4_mean,1104,0,0.0
16,2,cal,recent_4_max,1104,0,0.0
16,2,cal,recent_4_std,1104,0,0.0
