origin,target_time,horizon,fold,y,cbl_pred,tau,lgbm_pred,pred,day_type,slot,cbl_abs_error,lgbm_abs_error,error_diff_lgbm_minus_cbl,restart
2021-06-12 10:30:00,2021-06-13 10:30:00,96,1,22.0,21.25,177.0,34.04316685302233,34.04316685302233,offday,42,0.75,12.043166853022328,11.293166853022328,False
2021-06-12 10:45:00,2021-06-13 10:45:00,96,1,22.0,21.75,177.0,34.04316685302233,34.04316685302233,offday,43,0.25,12.043166853022328,11.793166853022328,False
2021-06-12 11:00:00,2021-06-13 11:00:00,96,1,23.0,23.0,177.0,34.04316685302233,34.04316685302233,offday,44,0.0,11.043166853022328,11.043166853022328,False
2021-06-12 11:15:00,2021-06-13 11:15:00,96,1,22.0,22.25,177.0,34.04316685302233,34.04316685302233,offday,45,0.25,12.043166853022328,11.793166853022328,False
2021-06-12 11:30:00,2021-06-13 11:30:00,96,1,22.0,22.25,177.0,34.04316685302233,34.04316685302233,offday,46,0.25,12.043166853022328,11.793166853022328,False
2021-06-12 11:45:00,2021-06-13 11:45:00,96,1,22.0,22.5,177.0,34.04316685302233,34.04316685302233,offday,47,0.5,12.043166853022328,11.543166853022328,False
2021-06-12 12:00:00,2021-06-13 12:00:00,96,1,22.0,21.25,177.0,34.04316685302233,34.04316685302233,offday,48,0.75,12.043166853022328,11.293166853022328,False
2021-06-12 12:15:00,2021-06-13 12:15:00,96,1,23.0,21.25,177.0,34.51197597159933,34.51197597159933,offday,49,1.75,11.511975971599327,9.761975971599327,False
2021-06-12 12:30:00,2021-06-13 12:30:00,96,1,23.0,21.5,177.0,34.51197597159933,34.51197597159933,offday,50,1.5,11.511975971599327,10.011975971599327,False
2021-06-12 12:45:00,2021-06-13 12:45:00,96,1,23.0,21.5,177.0,34.51197597159933,34.51197597159933,offday,51,1.5,11.511975971599327,10.011975971599327,False
2021-06-12 13:00:00,2021-06-13 13:00:00,96,1,27.0,21.5,177.0,34.51197597159933,34.51197597159933,offday,52,5.5,7.511975971599327,2.011975971599327,False
2021-06-12 13:15:00,2021-06-13 13:15:00,96,1,25.0,21.0,177.0,34.04316685302233,34.04316685302233,offday,53,4.0,9.043166853022328,5.043166853022328,False
2021-06-12 13:30:00,2021-06-13 13:30:00,96,1,22.0,21.0,177.0,34.04316685302233,34.04316685302233,offday,54,1.0,12.043166853022328,11.043166853022328,False
2021-06-12 13:45:00,2021-06-13 13:45:00,96,1,23.0,21.5,177.0,34.04316685302233,34.04316685302233,offday,55,1.5,11.043166853022328,9.543166853022328,False
2021-06-12 14:00:00,2021-06-13 14:00:00,96,1,22.0,21.5,177.0,34.04316685302233,34.04316685302233,offday,56,0.5,12.043166853022328,11.543166853022328,False
2021-06-12 14:15:00,2021-06-13 14:15:00,96,1,22.0,21.75,177.0,34.04316685302233,34.04316685302233,offday,57,0.25,12.043166853022328,11.793166853022328,False
2021-06-12 14:30:00,2021-06-13 14:30:00,96,1,22.0,22.0,177.0,34.04316685302233,34.04316685302233,offday,58,0.0,12.043166853022328,12.043166853022328,False
2021-06-12 14:45:00,2021-06-13 14:45:00,96,1,23.0,21.25,177.0,34.04316685302233,34.04316685302233,offday,59,1.75,11.043166853022328,9.293166853022328,False
2021-06-12 15:00:00,2021-06-13 15:00:00,96,1,22.0,22.25,177.0,34.04316685302233,34.04316685302233,offday,60,0.25,12.043166853022328,11.793166853022328,False
2021-06-12 15:15:00,2021-06-13 15:15:00,96,1,22.0,21.5,177.0,34.51197597159933,34.51197597159933,offday,61,0.5,12.511975971599327,12.011975971599327,False
2021-06-12 15:30:00,2021-06-13 15:30:00,96,1,22.0,21.25,177.0,34.04316685302233,34.04316685302233,offday,62,0.75,12.043166853022328,11.293166853022328,False
2021-06-12 15:45:00,2021-06-13 15:45:00,96,1,23.0,21.25,177.0,34.04316685302233,34.04316685302233,offday,63,1.75,11.043166853022328,9.293166853022328,False
2021-06-12 16:00:00,2021-06-13 16:00:00,96,1,22.0,21.5,177.0,34.04316685302233,34.04316685302233,offday,64,0.5,12.043166853022328,11.543166853022328,False
2021-06-12 16:15:00,2021-06-13 16:15:00,96,1,27.0,22.25,177.0,34.04316685302233,34.04316685302233,offday,65,4.75,7.043166853022328,2.2931668530223277,False
2021-06-12 16:30:00,2021-06-13 16:30:00,96,1,27.0,21.25,177.0,34.04316685302233,34.04316685302233,offday,66,5.75,7.043166853022328,1.2931668530223277,False
2021-06-12 16:45:00,2021-06-13 16:45:00,96,1,23.0,21.25,177.0,34.04316685302233,34.04316685302233,offday,67,1.75,11.043166853022328,9.293166853022328,False
2021-06-12 17:00:00,2021-06-13 17:00:00,96,1,23.0,21.75,177.0,34.04316685302233,34.04316685302233,offday,68,1.25,11.043166853022328,9.793166853022328,False
2021-06-12 17:15:00,2021-06-13 17:15:00,96,1,22.0,22.25,177.0,34.51197597159933,34.51197597159933,offday,69,0.25,12.511975971599327,12.261975971599327,False
2021-06-12 17:30:00,2021-06-13 17:30:00,96,1,22.0,21.5,177.0,34.51197597159933,34.51197597159933,offday,70,0.5,12.511975971599327,12.011975971599327,False
2021-06-12 17:45:00,2021-06-13 17:45:00,96,1,22.0,21.25,177.0,34.51197597159933,34.51197597159933,offday,71,0.75,12.511975971599327,11.761975971599327,False
2021-06-12 18:00:00,2021-06-13 18:00:00,96,1,22.0,22.25,177.0,34.04316685302233,34.04316685302233,offday,72,0.25,12.043166853022328,11.793166853022328,False
2021-06-12 18:15:00,2021-06-13 18:15:00,96,1,22.0,22.5,177.0,34.04316685302233,34.04316685302233,offday,73,0.5,12.043166853022328,11.543166853022328,False
2021-06-12 18:30:00,2021-06-13 18:30:00,96,1,22.0,21.5,177.0,34.04316685302233,34.04316685302233,offday,74,0.5,12.043166853022328,11.543166853022328,False
2021-06-12 18:45:00,2021-06-13 18:45:00,96,1,22.0,21.0,177.0,34.51197597159933,34.51197597159933,offday,75,1.0,12.511975971599327,11.511975971599327,False
2021-06-12 19:00:00,2021-06-13 19:00:00,96,1,22.0,21.75,177.0,34.51197597159933,34.51197597159933,offday,76,0.25,12.511975971599327,12.261975971599327,False
2021-06-12 19:15:00,2021-06-13 19:15:00,96,1,22.0,21.5,177.0,34.51197597159933,34.51197597159933,offday,77,0.5,12.511975971599327,12.011975971599327,False
2021-06-12 19:30:00,2021-06-13 19:30:00,96,1,23.0,21.25,177.0,34.51197597159933,34.51197597159933,offday,78,1.75,11.511975971599327,9.761975971599327,False
2021-06-12 19:45:00,2021-06-13 19:45:00,96,1,26.0,21.0,177.0,34.51197597159933,34.51197597159933,offday,79,5.0,8.511975971599327,3.511975971599327,False
2021-06-12 20:00:00,2021-06-13 20:00:00,96,1,24.0,21.0,177.0,34.51197597159933,34.51197597159933,offday,80,3.0,10.511975971599327,7.511975971599327,False
2021-06-12 20:15:00,2021-06-13 20:15:00,96,1,22.0,21.75,177.0,34.51197597159933,34.51197597159933,offday,81,0.25,12.511975971599327,12.261975971599327,False
2021-06-12 20:30:00,2021-06-13 20:30:00,96,1,22.0,22.25,177.0,34.51197597159933,34.51197597159933,offday,82,0.25,12.511975971599327,12.261975971599327,False
2021-06-12 20:45:00,2021-06-13 20:45:00,96,1,22.0,21.5,177.0,34.51197597159933,34.51197597159933,offday,83,0.5,12.511975971599327,12.011975971599327,False
2021-06-12 21:00:00,2021-06-13 21:00:00,96,1,22.0,21.25,177.0,34.51197597159933,34.51197597159933,offday,84,0.75,12.511975971599327,11.761975971599327,False
2021-06-12 21:15:00,2021-06-13 21:15:00,96,1,23.0,21.5,177.0,34.51197597159933,34.51197597159933,offday,85,1.5,11.511975971599327,10.011975971599327,False
2021-06-12 21:30:00,2021-06-13 21:30:00,96,1,22.0,22.25,177.0,34.51197597159933,34.51197597159933,offday,86,0.25,12.511975971599327,12.261975971599327,False
2021-06-12 21:45:00,2021-06-13 21:45:00,96,1,23.0,22.25,177.0,34.51197597159933,34.51197597159933,offday,87,0.75,11.511975971599327,10.761975971599327,False
2021-06-12 22:00:00,2021-06-13 22:00:00,96,1,22.0,21.5,177.0,34.51197597159933,34.51197597159933,offday,88,0.5,12.511975971599327,12.011975971599327,False
2021-06-12 22:15:00,2021-06-13 22:15:00,96,1,22.0,22.5,177.0,34.51197597159933,34.51197597159933,offday,89,0.5,12.511975971599327,12.011975971599327,False
2021-06-12 22:30:00,2021-06-13 22:30:00,96,1,22.0,21.75,177.0,34.51197597159933,34.51197597159933,offday,90,0.25,12.511975971599327,12.261975971599327,False
2021-06-12 22:45:00,2021-06-13 22:45:00,96,1,22.0,21.5,177.0,34.51197597159933,34.51197597159933,offday,91,0.5,12.511975971599327,12.011975971599327,False
2021-06-12 23:00:00,2021-06-13 23:00:00,96,1,25.0,21.25,177.0,34.51197597159933,34.51197597159933,offday,92,3.75,9.511975971599327,5.761975971599327,False
2021-06-12 23:15:00,2021-06-13 23:15:00,96,1,26.0,21.25,177.0,34.51197597159933,34.51197597159933,offday,93,4.75,8.511975971599327,3.761975971599327,False
2021-06-12 23:30:00,2021-06-13 23:30:00,96,1,23.0,21.5,177.0,34.51197597159933,34.51197597159933,offday,94,1.5,11.511975971599327,10.011975971599327,False
2021-06-12 23:45:00,2021-06-13 23:45:00,96,1,22.0,22.5,177.0,34.51197597159933,34.51197597159933,offday,95,0.5,12.511975971599327,12.011975971599327,False
2021-06-13 00:00:00,2021-06-14 00:00:00,96,1,23.0,21.75,177.0,70.65912206259391,70.65912206259391,workday,0,1.25,47.65912206259391,46.40912206259391,False
2021-06-13 00:15:00,2021-06-14 00:15:00,96,1,22.0,65.66666666666667,177.0,70.65912206259391,70.65912206259391,workday,1,43.66666666666667,48.65912206259391,4.992455395927237,False
2021-06-13 00:30:00,2021-06-14 00:30:00,96,1,22.0,63.66666666666666,177.0,70.65912206259391,70.65912206259391,workday,2,41.66666666666666,48.65912206259391,6.9924553959272515,False
2021-06-13 00:45:00,2021-06-14 00:45:00,96,1,22.0,63.16666666666666,177.0,70.65912206259391,70.65912206259391,workday,3,41.16666666666666,48.65912206259391,7.4924553959272515,False
2021-06-13 01:00:00,2021-06-14 01:00:00,96,1,22.0,63.66666666666666,177.0,70.65912206259391,70.65912206259391,workday,4,41.66666666666666,48.65912206259391,6.9924553959272515,False
2021-06-13 01:15:00,2021-06-14 01:15:00,96,1,22.0,90.66666666666669,177.0,76.32207345630587,76.32207345630587,workday,5,68.66666666666669,54.32207345630587,-14.344593210360813,False
2021-06-13 01:30:00,2021-06-14 01:30:00,96,1,23.0,98.83333333333331,177.0,80.74167948524145,80.74167948524145,workday,6,75.83333333333331,57.74167948524145,-18.091653848091866,False
2021-06-13 01:45:00,2021-06-14 01:45:00,96,1,22.0,106.0,177.0,82.39672507179466,82.39672507179466,workday,7,84.0,60.39672507179466,-23.603274928205337,False
2021-06-13 02:00:00,2021-06-14 02:00:00,96,1,22.0,106.83333333333331,177.0,82.39672507179466,82.39672507179466,workday,8,84.83333333333331,60.39672507179466,-24.43660826153865,False
2021-06-13 02:15:00,2021-06-14 02:15:00,96,1,22.0,104.66666666666669,177.0,82.39672507179466,82.39672507179466,workday,9,82.66666666666669,60.39672507179466,-22.269941594872023,False
2021-06-13 02:30:00,2021-06-14 02:30:00,96,1,27.0,101.5,177.0,80.74167948524145,80.74167948524145,workday,10,74.5,53.74167948524145,-20.75832051475855,False
2021-06-13 02:45:00,2021-06-14 02:45:00,96,1,26.0,103.5,177.0,80.50969686302362,80.50969686302362,workday,11,77.5,54.50969686302362,-22.99030313697638,False
2021-06-13 03:00:00,2021-06-14 03:00:00,96,1,22.0,107.16666666666669,177.0,82.39672507179466,82.39672507179466,workday,12,85.16666666666669,60.39672507179466,-24.769941594872023,False
2021-06-13 03:15:00,2021-06-14 03:15:00,96,1,22.0,92.66666666666669,177.0,76.32207345630587,76.32207345630587,workday,13,70.66666666666669,54.32207345630587,-16.344593210360813,False
2021-06-13 03:30:00,2021-06-14 03:30:00,96,1,22.0,105.0,177.0,82.39672507179466,82.39672507179466,workday,14,83.0,60.39672507179466,-22.603274928205337,False
2021-06-13 03:45:00,2021-06-14 03:45:00,96,1,22.0,102.33333333333331,177.0,80.74167948524145,80.74167948524145,workday,15,80.33333333333331,58.74167948524145,-21.591653848091866,False
2021-06-13 04:00:00,2021-06-14 04:00:00,96,1,22.0,102.83333333333331,177.0,82.39672507179466,82.39672507179466,workday,16,80.83333333333331,60.39672507179466,-20.43660826153865,False
2021-06-13 04:15:00,2021-06-14 04:15:00,96,1,22.0,105.33333333333331,177.0,82.39672507179466,82.39672507179466,workday,17,83.33333333333331,60.39672507179466,-22.93660826153865,False
2021-06-13 04:30:00,2021-06-14 04:30:00,96,1,24.0,104.33333333333331,177.0,82.39672507179466,82.39672507179466,workday,18,80.33333333333331,58.39672507179466,-21.93660826153865,False
2021-06-13 04:45:00,2021-06-14 04:45:00,96,1,23.0,102.16666666666669,177.0,80.74167948524145,80.74167948524145,workday,19,79.16666666666669,57.74167948524145,-21.424987181425237,False
2021-06-13 05:00:00,2021-06-14 05:00:00,96,1,22.0,100.83333333333331,177.0,80.74167948524145,80.74167948524145,workday,20,78.83333333333331,58.74167948524145,-20.091653848091866,False
2021-06-13 05:15:00,2021-06-14 05:15:00,96,1,22.0,80.83333333333333,177.0,70.65912206259391,70.65912206259391,workday,21,58.83333333333333,48.65912206259391,-10.17421127073942,False
2021-06-13 05:30:00,2021-06-14 05:30:00,96,1,22.0,73.83333333333333,177.0,70.65912206259391,70.65912206259391,workday,22,51.83333333333333,48.65912206259391,-3.17421127073942,False
2021-06-13 05:45:00,2021-06-14 05:45:00,96,1,23.0,92.33333333333331,177.0,76.32207345630587,76.32207345630587,workday,23,69.33333333333331,53.32207345630587,-16.01125987702744,False
2021-06-13 06:00:00,2021-06-14 06:00:00,96,1,27.0,100.33333333333331,177.0,80.74167948524145,80.74167948524145,workday,24,73.33333333333331,53.74167948524145,-19.591653848091866,False
2021-06-13 06:15:00,2021-06-14 06:15:00,96,1,25.0,109.33333333333331,177.0,82.39672507179466,82.39672507179466,workday,25,84.33333333333331,57.39672507179466,-26.93660826153865,False
2021-06-13 06:30:00,2021-06-14 06:30:00,96,1,22.0,102.66666666666669,177.0,77.97711904285909,77.97711904285909,workday,26,80.66666666666669,55.97711904285909,-24.6895476238076,False
2021-06-13 06:45:00,2021-06-14 06:45:00,96,1,22.0,101.83333333333331,177.0,80.74167948524145,80.74167948524145,workday,27,79.83333333333331,58.74167948524145,-21.091653848091866,False
2021-06-13 07:00:00,2021-06-14 07:00:00,96,1,22.0,98.5,177.0,82.76527745342035,82.76527745342035,workday,28,76.5,60.76527745342035,-15.734722546579647,False
2021-06-13 07:15:00,2021-06-14 07:15:00,96,1,26.0,99.83333333333331,177.0,78.34567142448478,78.34567142448478,workday,29,73.83333333333331,52.34567142448478,-21.487661908848537,False
2021-06-13 07:30:00,2021-06-14 07:30:00,96,1,38.0,107.5,177.0,79.75952368565511,79.75952368565511,workday,30,69.5,41.75952368565511,-27.74047631434489,False
2021-06-13 07:45:00,2021-06-14 07:45:00,96,1,71.0,134.66666666666666,177.0,81.71880055575487,81.71880055575487,workday,31,63.66666666666666,10.718800555754868,-52.94786611091179,True
2021-06-13 08:00:00,2021-06-14 08:00:00,96,1,112.0,134.33333333333334,177.0,98.41436109567924,98.41436109567924,workday,32,22.333333333333343,13.58563890432076,-8.747694429012583,False
2021-06-13 08:15:00,2021-06-14 08:15:00,96,1,154.0,153.66666666666666,177.0,150.2950266116901,150.2950266116901,workday,33,0.3333333333333428,3.704973388309895,3.3716400549765524,False
2021-06-13 08:30:00,2021-06-14 08:30:00,96,1,175.0,166.16666666666666,177.0,156.84217455433756,156.84217455433756,workday,34,8.833333333333343,18.15782544566244,9.324492112329096,False
2021-06-13 08:45:00,2021-06-14 08:45:00,96,1,197.0,170.16666666666666,177.0,156.84217455433756,156.84217455433756,workday,35,26.833333333333343,40.15782544566244,13.324492112329096,False
2021-06-13 09:00:00,2021-06-14 09:00:00,96,1,204.0,170.5,177.0,156.84217455433756,156.84217455433756,workday,36,33.5,47.15782544566244,13.65782544566244,False
2021-06-13 09:15:00,2021-06-14 09:15:00,96,1,185.0,168.83333333333334,177.0,156.84217455433756,156.84217455433756,workday,37,16.166666666666657,28.15782544566244,11.991158778995782,False
2021-06-13 09:30:00,2021-06-14 09:30:00,96,1,178.0,165.83333333333334,177.0,156.84217455433756,156.84217455433756,workday,38,12.166666666666657,21.15782544566244,8.991158778995782,False
2021-06-13 09:45:00,2021-06-14 09:45:00,96,1,170.0,167.83333333333334,177.0,156.84217455433756,156.84217455433756,workday,39,2.166666666666657,13.15782544566244,10.991158778995782,False
2021-06-13 10:00:00,2021-06-14 10:00:00,96,1,180.0,168.0,177.0,156.84217455433756,156.84217455433756,workday,40,12.0,23.15782544566244,11.15782544566244,False
2021-06-13 10:15:00,2021-06-14 10:15:00,96,1,157.0,132.33333333333334,177.0,119.48705046367606,119.48705046367606,workday,41,24.666666666666657,37.512949536323944,12.846282869657287,False
2021-06-13 10:30:00,2021-06-14 10:30:00,96,1,180.0,169.5,177.0,156.84217455433756,156.84217455433756,workday,42,10.5,23.15782544566244,12.65782544566244,False
2021-06-13 10:45:00,2021-06-14 10:45:00,96,1,180.0,171.5,177.0,156.84217455433756,156.84217455433756,workday,43,8.5,23.15782544566244,14.65782544566244,False
2021-06-13 11:00:00,2021-06-14 11:00:00,96,1,167.0,170.0,177.0,156.84217455433756,156.84217455433756,workday,44,3.0,10.15782544566244,7.157825445662439,False
2021-06-13 11:15:00,2021-06-14 11:15:00,96,1,173.0,168.5,177.0,156.84217455433756,156.84217455433756,workday,45,4.5,16.15782544566244,11.65782544566244,False
2021-06-13 11:30:00,2021-06-14 11:30:00,96,1,190.0,162.0,177.0,156.84217455433756,156.84217455433756,workday,46,28.0,33.15782544566244,5.157825445662439,False
2021-06-13 11:45:00,2021-06-14 11:45:00,96,1,187.0,166.5,177.0,156.2406187509377,156.2406187509377,workday,47,20.5,30.7593812490623,10.2593812490623,False
2021-06-13 12:00:00,2021-06-14 12:00:00,96,1,175.0,164.5,177.0,156.84217455433756,156.84217455433756,workday,48,10.5,18.15782544566244,7.657825445662439,False
2021-06-13 12:15:00,2021-06-14 12:15:00,96,1,123.0,109.0,177.0,109.9702665617095,109.9702665617095,workday,49,14.0,13.029733438290506,-0.9702665617094937,False
