analysis,horizon,fold,day_type,slot,restart,n,peak_n,cbl_mae,lgbm_mae,error_diff_lgbm_minus_cbl
A4,96,2,offday,22,False,8,0,20.375,34.02733484401796,13.652334844017961
A4,96,2,offday,23,False,8,0,28.5625,37.42112721165357,8.85862721165357
A4,96,2,offday,24,False,8,0,32.125,39.18162013981791,7.0566201398179125
A4,96,2,offday,25,False,8,0,34.375,43.064965950830896,8.689965950830896
A4,96,2,offday,26,False,8,0,31.25,42.94379939401026,11.69379939401027
A4,96,2,offday,27,False,8,0,32.3125,40.11227178547788,7.799771785477881
A4,96,2,offday,28,False,8,0,29.875,39.20996374704167,9.334963747041675
A4,96,2,offday,29,False,8,0,29.5,40.13399898067962,10.633998980679625
A4,96,2,offday,30,False,8,0,25.9375,35.10200226900503,9.16450226900503
A4,96,2,offday,31,False,8,0,15.9375,34.826347117187694,18.88884711718769
A4,96,2,offday,32,False,8,0,4.9375,48.95854245626241,44.02104245626241
A4,96,2,offday,33,False,8,0,2.8125,52.30727622231981,49.49477622231981
A4,96,2,offday,34,False,8,0,3.4375,44.24400964257662,40.80650964257662
A4,96,2,offday,35,False,8,0,1.5,45.65133619385996,44.15133619385996
A4,96,2,offday,36,False,8,0,2.1875,52.41409657011015,50.22659657011015
A4,96,2,offday,37,False,8,0,1.875,53.089480457040835,51.214480457040835
A4,96,2,offday,38,False,8,0,2.5625,52.10740412739607,49.54490412739607
A4,96,2,offday,39,False,8,0,2.0,53.20865676213321,51.20865676213321
A4,96,2,offday,40,False,8,0,2.0625,54.63694709473542,52.57444709473542
A4,96,2,offday,41,False,8,0,2.0,45.02408583516892,43.02408583516892
A4,96,2,offday,42,False,8,0,2.25,45.43020932369825,43.18020932369825
A4,96,2,offday,43,False,8,0,2.3125,45.96488954217,43.65238954217
A4,96,2,offday,44,False,8,0,2.0625,45.85440830258743,43.79190830258743
A4,96,2,offday,45,False,8,0,2.875,44.12105527090589,41.24605527090589
A4,96,2,offday,46,False,8,0,3.0,42.693667510132926,39.693667510132926
A4,96,2,offday,47,False,8,0,3.4375,35.57325282284508,32.13575282284508
A4,96,2,offday,48,False,8,0,2.375,36.79049092521887,34.41549092521887
A4,96,2,offday,49,False,8,0,2.25,37.725609434007076,35.475609434007076
A4,96,2,offday,50,False,8,0,1.625,44.71141162307843,43.08641162307843
A4,96,2,offday,51,False,8,0,2.25,40.96852187869074,38.71852187869074
A4,96,2,offday,52,False,8,0,1.9375,42.216298469588125,40.278798469588125
A4,96,2,offday,53,False,8,0,2.0625,41.99802431374653,39.93552431374653
A4,96,2,offday,54,False,8,0,1.875,42.11009136589958,40.23509136589958
A4,96,2,offday,55,False,8,0,1.4375,43.80613654514622,42.36863654514622
A4,96,2,offday,56,False,8,0,1.3125,36.30967349134483,34.99717349134483
A4,96,2,offday,57,False,8,0,1.6875,42.735311442112625,41.047811442112625
A4,96,2,offday,58,False,8,0,1.6875,42.667183016431345,40.979683016431345
A4,96,2,offday,59,False,8,0,2.25,41.85842942934167,39.60842942934167
A4,96,2,offday,60,False,8,0,1.75,42.92416253498655,41.17416253498655
A4,96,2,offday,61,False,8,0,2.0625,43.86374892444438,41.80124892444438
A4,96,2,offday,62,False,8,0,2.5625,43.637059052345705,41.074559052345705
A4,96,2,offday,63,False,8,0,1.625,43.81765596959529,42.19265596959529
A4,96,2,offday,64,False,8,0,1.5,36.888484955377535,35.388484955377535
A4,96,2,offday,65,False,8,0,2.125,49.256362168727264,47.131362168727264
A4,96,2,offday,66,False,8,0,2.3125,34.93500901745287,32.62250901745287
A4,96,2,offday,67,False,8,0,1.5,43.94441109155014,42.44441109155014
A4,96,2,offday,68,False,8,0,1.875,37.812668089968675,35.937668089968675
A4,96,2,offday,69,False,8,0,1.375,45.34754920330895,43.97254920330895
A4,96,2,offday,70,False,8,0,1.625,38.78224060886068,37.15724060886068
A4,96,2,offday,71,False,8,0,1.5,38.46107613155625,36.96107613155625
A4,96,2,offday,72,False,8,0,1.8125,43.93147207125426,42.11897207125426
A4,96,2,offday,73,False,8,0,1.5,44.07408256056864,42.57408256056864
A4,96,2,offday,74,False,8,0,2.5,50.79691974221174,48.29691974221174
A4,96,2,offday,75,False,8,0,1.875,45.458290116318835,43.583290116318835
A4,96,2,offday,76,False,8,0,1.9375,44.82267602888697,42.88517602888697
A4,96,2,offday,77,False,8,0,2.25,44.4220613014495,42.1720613014495
A4,96,2,offday,78,False,8,0,1.625,45.92829747344781,44.30329747344781
A4,96,2,offday,79,False,8,0,1.875,47.97480901238623,46.09980901238623
A4,96,2,offday,80,False,8,0,1.5625,45.39024662274452,43.82774662274452
A4,96,2,offday,81,False,8,0,1.5625,45.19902298512823,43.63652298512823
A4,96,2,offday,82,False,8,0,1.0625,45.08672803701033,44.02422803701033
A4,96,2,offday,83,False,8,0,1.6875,44.287891325989946,42.600391325989946
A4,96,2,offday,84,False,8,0,1.5,37.45637166000059,35.95637166000059
A4,96,2,offday,85,False,8,0,1.6875,32.605564941475926,30.918064941475926
A4,96,2,offday,86,False,8,0,2.3125,26.074565222815856,23.762065222815856
A4,96,2,offday,87,False,8,0,1.4375,38.86492959509347,37.42742959509347
A4,96,2,offday,88,False,8,0,1.9375,33.70515770437436,31.767657704374358
A4,96,2,offday,89,False,8,0,1.1875,33.707430155915326,32.519930155915326
A4,96,2,offday,90,False,8,0,1.9375,34.01587943009263,32.07837943009263
A4,96,2,offday,91,False,8,0,2.4375,32.81666684010115,30.379166840101146
A4,96,2,offday,92,False,8,0,1.4375,27.671670869222023,26.234170869222023
A4,96,2,offday,93,False,8,0,1.6875,27.975685768683274,26.288185768683274
A4,96,2,offday,94,False,8,0,1.875,32.33763479929348,30.462634799293483
A4,96,2,offday,95,False,8,0,1.3125,38.98091492163571,37.66841492163571
A4,96,2,workday,0,False,9,0,31.194444444444443,41.47629517162093,10.281850727176497
A4,96,2,workday,1,False,8,0,40.0625,38.590455788886395,-1.4720442111136034
A4,96,2,workday,2,False,8,0,37.54166666666667,38.39993244102091,0.8582657743542415
A4,96,2,workday,3,False,8,0,35.70833333333333,38.57894734048216,2.8706140071488297
A4,96,2,workday,4,False,8,0,34.625,38.70394734048216,4.078947340482166
A4,96,2,workday,5,False,8,0,51.04166666666668,50.81760025384418,-0.22406641282249673
A4,96,2,workday,6,False,8,0,61.45833333333334,60.75985593158388,-0.6984774017494608
A4,96,2,workday,7,False,8,0,64.77083333333334,63.78697500740587,-0.9838583259274678
A4,96,2,workday,8,False,8,0,64.125,60.14031893305402,-3.9846810669459876
A4,96,2,workday,9,False,8,0,62.27083333333333,60.34223179402777,-1.928601539305566
A4,96,2,workday,10,False,8,0,64.29166666666667,59.978232996937855,-4.3134336697288145
A4,96,2,workday,11,False,8,0,65.29166666666666,63.11592666375439,-2.1757400029122733
A4,96,2,workday,12,False,13,0,51.51282051282051,54.54611086280822,3.0332903499877166
A4,96,2,workday,13,False,13,0,41.51282051282051,43.114542267466305,1.6017217546457887
A4,96,2,workday,14,False,13,0,51.29487179487179,53.18726225058735,1.8923904557155435
A4,96,2,workday,15,False,13,0,54.02564102564102,54.215271587600874,0.18963056195984399
A4,96,2,workday,16,False,13,0,52.00000000000001,54.39978957017705,2.3997895701770426
A4,96,2,workday,17,False,13,0,51.064102564102555,51.26495533854752,0.20085277444496305
A4,96,2,workday,18,False,13,0,51.384615384615394,52.962989958389514,1.5783745737741173
A4,96,2,workday,19,False,13,0,50.435897435897445,51.45455056363828,1.0186531277408297
A4,96,2,workday,20,False,13,0,47.61538461538461,48.048754246876875,0.43336963149225866
A4,96,2,workday,21,False,13,0,38.07692307692308,39.81920428331773,1.7422812063946531
A4,96,2,workday,22,False,13,0,32.93589743589743,34.448114212902226,1.512216777004787
A4,96,2,workday,23,False,13,0,44.589743589743584,46.646263737704345,2.056520147960751
A4,96,2,workday,24,False,13,0,51.21794871794872,52.123144995674956,0.9051962777262381
A4,96,2,workday,25,False,13,0,52.26923076923077,54.567948485291865,2.298717716061106
A4,96,2,workday,26,False,13,0,51.923076923076906,52.17597888791259,0.25290196483567173
A4,96,2,workday,27,False,13,0,51.6923076923077,51.67435225648132,-0.01795543582637184
A4,96,2,workday,28,False,13,0,50.0897435897436,54.54041398909835,4.45067039935476
A4,96,2,workday,29,False,13,0,51.47435897435898,57.107934057311326,5.633575082952349
A4,96,2,workday,30,False,13,0,55.37179487179487,60.565252715188755,5.193457843393877
A4,96,2,workday,31,False,12,0,68.375,73.26834306350354,4.893343063503532
A4,96,2,workday,31,True,1,0,20.0,25.972430419637845,5.9724304196378455
A4,96,2,workday,32,False,11,0,69.22727272727273,87.92080073613464,18.693528008861918
A4,96,2,workday,32,True,2,0,18.58333333333333,37.26161314380646,18.67827981047313
A4,96,2,workday,33,False,13,4,67.74358974358974,81.7980661217501,14.05447637816035
A4,96,2,workday,34,False,13,7,79.03846153846153,93.79681077582873,14.758349237367193
A4,96,2,workday,35,False,13,8,77.61538461538461,94.95221657124168,17.33683195585704
A4,96,2,workday,36,False,13,8,76.28205128205128,91.63102434614636,15.348973064095077
A4,96,2,workday,37,False,13,6,73.96153846153847,85.71705970365942,11.755521242120949
A4,96,2,workday,38,False,13,6,76.1794871794872,85.30471127890301,9.12522409941583
A4,96,2,workday,39,False,12,6,73.9861111111111,85.62334448866012,11.637233377549014
A4,96,2,workday,40,False,12,6,74.91666666666666,85.91809473844368,11.001428071777026
A4,96,2,workday,41,False,12,0,57.48611111111111,71.80020478317333,14.314093672062215
A4,96,2,workday,42,False,12,6,71.79166666666664,84.31032185780434,12.51865519113768
A4,96,2,workday,43,False,12,6,73.25,86.19461831100712,12.944618311007114
A4,96,2,workday,44,False,12,7,77.59722222222221,89.44051315957495,11.843290937352727
A4,96,2,workday,45,False,12,6,79.45833333333334,89.42884638558282,9.97051305224948
A4,96,2,workday,46,False,12,6,78.76388888888889,90.31121168698974,11.54732279810085
A4,96,2,workday,47,False,12,7,76.93055555555556,89.15549684978889,12.224941294233325
A4,96,2,workday,48,False,12,6,77.93055555555556,89.65549684978889,11.724941294233325
A4,96,2,workday,49,False,12,0,49.416666666666664,68.66149627596472,19.24482960929804
A4,96,2,workday,50,False,12,0,38.36111111111111,49.35590444959039,10.994793338479278
A4,96,2,workday,51,False,12,0,36.16666666666666,49.23788952810283,13.071222861436176
A4,96,2,workday,52,False,12,0,39.65277777777778,50.139732867168426,10.486955089390658
A4,96,2,workday,53,False,12,2,63.05555555555555,72.44507428561637,9.38951873006082
A4,96,2,workday,54,False,12,6,73.18055555555556,84.21160938691601,11.031053831360454
A4,96,2,workday,55,False,12,7,73.29166666666667,85.81904906487573,12.52738239820908
A4,96,2,workday,56,False,12,4,75.84722222222221,82.1938546332857,6.3466324110635
A4,96,2,workday,57,False,12,5,69.12499999999999,79.24805319094317,10.123053190943176
A4,96,2,workday,58,False,12,7,70.86111111111111,84.3849127926082,13.523801681497106
A4,96,2,workday,59,False,12,7,76.69444444444444,88.49829025276097,11.803845808316538
A4,96,2,workday,60,False,12,7,74.88888888888889,88.4877404634961,13.598851574607194
A4,96,2,workday,61,False,12,0,53.194444444444436,62.40363344085014,9.209188996405691
A4,96,2,workday,62,False,12,0,52.98611111111111,68.84052791023035,15.854416799119234
A4,96,2,workday,63,False,12,7,69.26388888888887,85.26638766631417,16.002498777425288
A4,96,2,workday,64,False,12,7,70.2222222222222,81.9546858350817,11.732463612859489
A4,96,2,workday,65,False,12,5,66.77777777777777,77.94998361094873,11.172205833170956
A4,96,2,workday,66,False,12,3,64.98611111111113,75.84970827099507,10.863597159883945
A4,96,2,workday,67,False,12,3,66.27777777777779,77.93507252510389,11.657294747326118
A4,96,2,workday,68,False,12,2,64.93055555555556,77.98414121649482,13.053585660939257
A4,96,2,workday,69,False,12,0,42.47222222222222,61.62103498905899,19.14881276683678
A4,96,2,workday,70,False,12,0,38.79166666666668,54.52530581214011,15.733639145473438
A4,96,2,workday,71,False,12,0,59.26388888888888,75.28441572362443,16.020526834735556
A4,96,2,workday,72,False,12,3,65.84722222222223,81.55324743723978,15.706025215017542
A4,96,2,workday,73,False,12,3,66.86111111111111,79.94376771051924,13.082656599408127
A4,96,2,workday,74,False,13,3,61.25641025641026,75.94824736324821,14.691837106837948
A4,96,2,workday,75,False,13,3,62.94871794871795,75.19053990891891,12.241821960200962
A4,96,2,workday,76,False,13,3,63.78205128205128,75.00895292965737,11.226901647606098
A4,96,2,workday,77,False,13,0,62.833333333333336,71.42866057006644,8.595327236733109
A4,96,2,workday,78,False,13,1,57.871794871794876,73.50307927808655,15.63128440629168
A4,96,2,workday,79,False,13,2,58.666666666666664,76.88118150431744,18.214514837650782
A4,96,2,workday,80,False,13,0,49.76923076923077,65.52022139728054,15.750990628049765
A4,96,2,workday,81,False,13,0,43.871794871794876,55.52932662105324,11.657531749258366
A4,96,2,workday,82,False,13,0,46.11538461538461,54.113368360831565,7.997983745446945
A4,96,2,workday,83,False,13,0,44.26923076923077,48.84242824536853,4.57319747613776
A4,96,2,workday,84,False,13,0,41.79487179487181,54.92192455351264,13.127052758640833
A4,96,2,workday,85,False,13,0,40.21794871794873,57.94735235143118,17.72940363348246
A4,96,2,workday,86,False,13,0,41.07692307692308,53.22762289598617,12.150699819063098
A4,96,2,workday,87,False,13,0,41.5,56.33331205661359,14.833312056613586
A4,96,2,workday,88,False,13,0,40.37179487179487,58.46154602850501,18.089751156710136
A4,96,2,workday,89,False,13,0,33.73076923076923,50.202740668026195,16.471971437256954
A4,96,2,workday,90,False,13,0,38.94871794871795,58.662107917252065,19.71338996853412
A4,96,2,workday,91,False,13,0,38.846153846153854,57.69191692755824,18.84576308140438
A4,96,2,workday,92,False,13,0,37.42307692307691,55.78768635414104,18.36460943106414
A4,96,2,workday,93,False,13,0,39.74358974358975,59.12048895534373,19.37689921175398
A4,96,2,workday,94,False,13,0,37.525641025641036,58.77032039116205,21.244679365521026
A4,96,2,workday,95,False,13,0,35.55128205128205,51.83318071106547,16.28189865978342
